Year,region,province_city,foreign,overseas,domestic,total,is_region_total
2021,NCR (National Capital Region),San Juan City,0,0,0,0,0
2021,NCR (National Capital Region),Taguig City,6103,16822,46867,69792,0
2021,NCR (National Capital Region),Valenzuela City,0,0,0,0,0
2021,NCR (National Capital Region),Pateros,0,0,0,0,0
2021,CAR (Cordillera Administrative Region),CAR (Cordillera Administrative Region),372,1,417720,418093,1
2021,CAR (Cordillera Administrative Region),Abra,0,0,725,725,0
2021,CAR (Cordillera Administrative Region),Apayao,0,0,2945,2945,0
2021,CAR (Cordillera Administrative Region),Benguet,0,0,2587,2587,0
2021,CAR (Cordillera Administrative Region),Ifugao,0,0,2514,2514,0
2021,CAR (Cordillera Administrative Region),Kalinga,63,0,138941,139004,0
2021,CAR (Cordillera Administrative Region),Mountain Province,33,0,2805,2838,0
2021,CAR (Cordillera Administrative Region),Baguio City,276,1,267203,267480,0
2021,Region I (ILOCOS REGION),Region I (ILOCOS REGION),523,0,321862,322385,1
2021,Region I (ILOCOS REGION),Ilocos Norte,0,0,0,0,0
2021,Region I (ILOCOS REGION),Bangui,0,0,0,0,0
2021,Region I (ILOCOS REGION),Batac,0,0,0,0,0
2021,Region I (ILOCOS REGION),Burgos,0,0,0,0,0
2021,Region I (ILOCOS REGION),Currimao,0,0,0,0,0
2021,Region I (ILOCOS REGION),Laoag City,0,0,0,0,0
2021,Region I (ILOCOS REGION),Pagudpud,0,0,0,0,0
2021,Region I (ILOCOS REGION),Paoay,0,0,0,0,0
2021,Region I (ILOCOS REGION),Pasuquin,0,0,0,0,0
2021,Region I (ILOCOS REGION),San Nicolas,0,0,0,0,0
2021,Region I (ILOCOS REGION),Sarat,0,0,0,0,0
2021,Region I (ILOCOS REGION),Ilocos Sur,69,0,4414,4483,0
2021,Region I (ILOCOS REGION),Bantay,0,0,0,0,0
2021,Region I (ILOCOS REGION),Candon City,0,0,0,0,0
2021,Region I (ILOCOS REGION),Sinait,0,0,0,0,0
2021,Region I (ILOCOS REGION),Vigan City,69,0,4414,4483,0
2021,Region I (ILOCOS REGION),La Union,378,0,112340,112718,0
2021,Region I (ILOCOS REGION),Agoo,0,0,6135,6135,0
2021,Region I (ILOCOS REGION),Aringay,0,0,3881,3881,0
2021,Region I (ILOCOS REGION),Bacnotan,0,0,4347,4347,0
2021,Region I (ILOCOS REGION),Baloaon,0,0,3388,3388,0
2021,Region I (ILOCOS REGION),Bangar,0,0,4237,4237,0
2021,Region I (ILOCOS REGION),Bauang,12,0,25744,25756,0
2021,Region I (ILOCOS REGION),Caba,0,0,3947,3947,0
2021,Region I (ILOCOS REGION),Luna,0,0,240,240,0
2021,Region I (ILOCOS REGION),Naguilian,0,0,0,0,0
2021,Region I (ILOCOS REGION),Pugo,0,0,0,0,0
2021,Region I (ILOCOS REGION),Rosario,0,0,2227,2227,0
2021,Region I (ILOCOS REGION),San Fernando City,322,0,25018,25340,0
2021,Region I (ILOCOS REGION),San Juan,44,0,31272,31316,0
2021,Region I (ILOCOS REGION),Santol,0,0,0,0,0
2021,Region I (ILOCOS REGION),Sto. Tomas,0,0,348,348,0
2021,Region I (ILOCOS REGION),Sudipen,0,0,991,991,0
2021,Region I (ILOCOS REGION),Tubao,0,0,565,565,0
2021,Region I (ILOCOS REGION),Pangasinan,76,0,205108,205184,0
2021,Region I (ILOCOS REGION),Agno,0,0,21713,21713,0
2021,Region I (ILOCOS REGION),Alaminos,0,0,1388,1388,0
2021,Region I (ILOCOS REGION),Anda,4,0,14836,14840,0
2021,Region I (ILOCOS REGION),Balungao,0,0,51,51,0
2021,Region I (ILOCOS REGION),Basista,0,0,549,549,0
2021,Region I (ILOCOS REGION),Bautista,19,0,279,298,0
2021,Region I (ILOCOS REGION),Binmaley,8,0,3643,3651,0
2021,Region I (ILOCOS REGION),Bolinao,24,0,59521,59545,0
2021,Region I (ILOCOS REGION),Bugallion,0,0,0,0,0
2021,Region I (ILOCOS REGION),Burgos,6,0,6299,6305,0
2021,Region I (ILOCOS REGION),Calasiao,0,0,0,0,0
2021,Region I (ILOCOS REGION),Dagupan City,0,0,6988,6988,0
2021,Region I (ILOCOS REGION),Dasol,0,0,35006,35006,0
2021,Region I (ILOCOS REGION),Labrador,0,0,0,0,0
2021,Region I (ILOCOS REGION),Lingayen,15,0,9579,9594,0
2021,Region I (ILOCOS REGION),San Carlos City,0,0,0,0,0
2021,Region I (ILOCOS REGION),San Fabian,0,0,38850,38850,0
2021,Region I (ILOCOS REGION),Sta. Maria,0,0,0,0,0
2021,Region I (ILOCOS REGION),Tayug,0,0,2376,2376,0
2021,Region I (ILOCOS REGION),Urdaneta City,0,0,4030,4030,0
2021,Region I (ILOCOS REGION),Villasis,0,0,0,0,0
2021,Region II (CAGAYAN VALLEY),Region II (CAGAYAN VALLEY),572,0,173714,174286,1
2021,Region II (CAGAYAN VALLEY),Batanes,0,0,0,0,0
2021,Region II (CAGAYAN VALLEY),Cagayan,0,0,1487,1487,0
2021,Region II (CAGAYAN VALLEY),Tuguegarao City,0,0,0,0,0
2021,Region II (CAGAYAN VALLEY),Claveria,0,0,1487,1487,0
2021,Region II (CAGAYAN VALLEY),Others,0,0,0,0,0
2021,Region II (CAGAYAN VALLEY),Isabela,502,0,126226,126728,0
2021,Region II (CAGAYAN VALLEY),Cauayan City,502,0,55148,55650,0
2021,Region II (CAGAYAN VALLEY),Ilagan City,0,0,11646,11646,0
2021,Region II (CAGAYAN VALLEY),Santiago City,0,0,13966,13966,0
2021,Region II (CAGAYAN VALLEY),Burgos,0,0,2256,2256,0
2021,Region II (CAGAYAN VALLEY),Cabagan,0,0,202,202,0
2021,Region II (CAGAYAN VALLEY),Cabatuan,0,0,1629,1629,0
2021,Region II (CAGAYAN VALLEY),Cordon,0,0,8966,8966,0
2021,Region II (CAGAYAN VALLEY),Dinapigue,0,0,443,443,0
2021,Region II (CAGAYAN VALLEY),Divilacan,0,0,10,10,0
2021,Region II (CAGAYAN VALLEY),Echague,0,0,2460,2460,0
2021,Region II (CAGAYAN VALLEY),Gamu,0,0,2751,2751,0
2021,Region II (CAGAYAN VALLEY),Maconacon,0,0,1046,1046,0
2021,Region II (CAGAYAN VALLEY),Palanan,0,0,391,391,0
2021,Region II (CAGAYAN VALLEY),Ramon,0,0,45,45,0
2021,Region II (CAGAYAN VALLEY),Reina Mercedes,0,0,1066,1066,0
2021,Region II (CAGAYAN VALLEY),Roxas,0,0,9923,9923,0
2021,Region II (CAGAYAN VALLEY),San Mateo,0,0,2199,2199,0
2021,Region II (CAGAYAN VALLEY),Tumauini,0,0,12079,12079,0
2021,Region II (CAGAYAN VALLEY),Nueva Vizcaya,70,0,45117,45187,0
2021,Region II (CAGAYAN VALLEY),Aritao,0,0,25,25,0
2021,Region II (CAGAYAN VALLEY),Bagabag,0,0,216,216,0
2021,Region II (CAGAYAN VALLEY),Bambang,0,0,3892,3892,0
2021,Region II (CAGAYAN VALLEY),Bayombong,0,0,5824,5824,0
2021,Region II (CAGAYAN VALLEY),Diadi,0,0,278,278,0
2021,Region II (CAGAYAN VALLEY),Solano,70,0,34882,34952,0
2021,Region II (CAGAYAN VALLEY),Quirino,0,0,884,884,0
2021,Region II (CAGAYAN VALLEY),Cabarroguis,0,0,884,884,0
2021,Region III (CENTRAL LUZON),Region III (CENTRAL LUZON),131815,23391,1905758,2060964,1
2021,Region III (CENTRAL LUZON),Aurora,0,0,42783,42783,0
2021,Region III (CENTRAL LUZON),Bataan,3820,0,97934,101754,0
2021,Region III (CENTRAL LUZON),Bulacan,0,0,133788,133788,0
2021,Region III (CENTRAL LUZON),Nueva Ecija,2504,0,95499,98003,0
2021,Region III (CENTRAL LUZON),Pampanga,119420,0,709834,829254,0
2021,Region III (CENTRAL LUZON),Clark,119402,0,520951,640353,0
2021,Region III (CENTRAL LUZON),San Fernando City,0,0,0,0,0
2021,Region III (CENTRAL LUZON),Others,18,0,188883,188901,0
2021,Region III (CENTRAL LUZON),Tarlac,159,10900,27083,38142,0
2021,Region III (CENTRAL LUZON),Zambales,3340,0,109029,112369,0
2021,Region III (CENTRAL LUZON),SBMA,2572,12491,689808,704871,0
2021,Region III (CENTRAL LUZON),Angeles City,0,0,0,0,0
2021,Region III (CENTRAL LUZON),Olongapo City,0,0,0,0,0
2021,Region IV-A CALABARZON,Region IV-A CALABARZON,16662,5795,1953419,1975876,1
2021,Region IV-A CALABARZON,Batangas,11620,0,904880,916500,0
2021,Region IV-A CALABARZON,Alitagtag,0,0,9608,9608,0
2021,Region IV-A CALABARZON,Balayan,0,0,2781,2781,0
2021,Region IV-A CALABARZON,Balete,0,0,10136,10136,0
2021,Region IV-A CALABARZON,Batangas City,153,0,57826,57979,0
2021,Region IV-A CALABARZON,Bauan,0,0,31875,31875,0
2021,Region IV-A CALABARZON,Calatagan,0,0,17286,17286,0
2021,Region IV-A CALABARZON,Cuenca,0,0,419,419,0
2021,Region IV-A CALABARZON,Ibaan,0,0,0,0,0
2021,Region IV-A CALABARZON,Laurel,57,0,8212,8269,0
2021,Region IV-A CALABARZON,Lemery,0,0,53835,53835,0
2021,Region IV-A CALABARZON,Lian,0,0,199624,199624,0
2021,Region IV-A CALABARZON,Lipa City,3286,0,68538,71824,0
2021,Region IV-A CALABARZON,Lobo,0,0,61027,61027,0
2021,Region IV-A CALABARZON,Mabini,0,0,16812,16812,0
2021,Region IV-A CALABARZON,Malvar,1986,0,14073,16059,0
2021,Region IV-A CALABARZON,Mataas na Kahoy,0,0,11136,11136,0
2021,Region IV-A CALABARZON,Nasugbu,307,0,65088,65395,0
2021,Region IV-A CALABARZON,Rosario,0,0,1279,1279,0
2021,Region IV-A CALABARZON,San Jose,0,0,18364,18364,0
2021,Region IV-A CALABARZON,San Juan,25,0,233073,233098,0
2021,Region IV-A CALABARZON,San Pascual,0,0,7027,7027,0
2021,Region IV-A CALABARZON,Santo Tomas,5590,0,13662,19252,0
2021,Region IV-A CALABARZON,Taal,0,0,0,0,0
2021,Region IV-A CALABARZON,Talisay,0,0,0,0,0
2021,Region IV-A CALABARZON,Tanauan,216,0,3199,3415,0
2021,Region IV-A CALABARZON,Tingloy,0,0,0,0,0
2021,Region IV-A CALABARZON,Cavite,4,0,137495,137499,0
2021,Region IV-A CALABARZON,Alfonso,0,0,3084,3084,0
2021,Region IV-A CALABARZON,Amadeo,0,0,1144,1144,0
2021,Region IV-A CALABARZON,Carmona,0,0,508,508,0
2021,Region IV-A CALABARZON,Cavite City,0,0,0,0,0
2021,Region IV-A CALABARZON,City of Bacoor,0,0,0,0,0
2021,Region IV-A CALABARZON,City of Dasmariñas,0,0,2595,2595,0
2021,Region IV-A CALABARZON,General Trias City,0,0,3080,3080,0
2021,Region IV-A CALABARZON,Indang,0,0,1699,1699,0
2021,Region IV-A CALABARZON,Kawit,0,0,316,316,0
2021,Region IV-A CALABARZON,Mendez,0,0,0,0,0
2021,Region IV-A CALABARZON,Naic,0,0,8575,8575,0
2021,Region IV-A CALABARZON,Silang,0,0,2077,2077,0
2021,Region IV-A CALABARZON,Tagaytay,0,0,108852,108852,0
2021,Region IV-A CALABARZON,Tanza,0,0,2744,2744,0
2021,Region IV-A CALABARZON,Trece Martires,4,0,2821,2825,0
2021,Region IV-A CALABARZON,Laguna,4780,5795,73418,83993,0
2021,Region IV-A CALABARZON,Calamba City,59,0,31646,31705,0
2021,Region IV-A CALABARZON,Calauan,0,0,0,0,0
2021,Region IV-A CALABARZON,Cavinti,271,0,18737,19008,0
2021,Region IV-A CALABARZON,Los Baños,0,0,0,0,0
2021,Region IV-A CALABARZON,Lumban,0,0,2792,2792,0
2021,Region IV-A CALABARZON,Majayjay,0,0,0,0,0
2021,Region IV-A CALABARZON,Nagcarlan,0,0,429,429,0
2021,Region IV-A CALABARZON,Pakil,0,0,0,0,0
2021,Region IV-A CALABARZON,Rizal,0,0,0,0,0
2021,Region IV-A CALABARZON,San Pablo,0,0,0,0,0
2021,Region IV-A CALABARZON,Santa Cruz,0,0,0,0,0
2021,Region IV-A CALABARZON,Sta. Rosa City,4450,5795,19814,30059,0
2021,Region IV-A CALABARZON,Victoria,0,0,0,0,0
2021,Region IV-A CALABARZON,Quezon,0,0,517753,517753,0
2021,Region IV-A CALABARZON,Agdangan,0,0,0,0,0
2021,Region IV-A CALABARZON,Alabat,0,0,0,0,0
2021,Region IV-A CALABARZON,Atimonan,0,0,8731,8731,0
2021,Region IV-A CALABARZON,Buenavista,0,0,253,253,0
2021,Region IV-A CALABARZON,Burdeos,0,0,0,0,0
2021,Region IV-A CALABARZON,Calauag,0,0,0,0,0
2021,Region IV-A CALABARZON,Catanauan,0,0,0,0,0
2021,Region IV-A CALABARZON,Candelaria,0,0,794,794,0
2021,Region IV-A CALABARZON,Dolores,0,0,2515,2515,0
2021,Region IV-A CALABARZON,Gen. Luna,0,0,0,0,0
2021,Region IV-A CALABARZON,Gen. Nakar,0,0,5617,5617,0
2021,Region IV-A CALABARZON,Guinayangan,0,0,0,0,0
2021,Region IV-A CALABARZON,Gumaca,0,0,0,0,0
2021,Region IV-A CALABARZON,Infanta,0,0,7706,7706,0
2021,Region IV-A CALABARZON,Jomalig,0,0,133,133,0
2021,Region IV-A CALABARZON,Lopez,0,0,8931,8931,0
2021,Region IV-A CALABARZON,Lucban,0,0,92268,92268,0
2021,Region IV-A CALABARZON,Lucena City,0,0,111573,111573,0
2021,Region IV-A CALABARZON,Macalelon,0,0,0,0,0
2021,Region IV-A CALABARZON,Malunay,0,0,0,0,0
2021,Region IV-A CALABARZON,Mauban,0,0,13615,13615,0
2021,Region IV-A CALABARZON,Padre Burgos,0,0,0,0,0
2021,Region IV-A CALABARZON,Pagbilao,0,0,0,0,0
2021,Region IV-A CALABARZON,Panukulan,0,0,0,0,0
2021,Region IV-A CALABARZON,Patnanungan,0,0,0,0,0
2021,Region IV-A CALABARZON,Perez,0,0,146,146,0
2021,Region IV-A CALABARZON,Plaridel,0,0,0,0,0
2021,Region IV-A CALABARZON,Polillo,0,0,0,0,0
2021,Region IV-A CALABARZON,Quezon,0,0,2072,2072,0
2021,Region IV-A CALABARZON,Real,0,0,52281,52281,0
2021,Region IV-A CALABARZON,Sampaloc,0,0,0,0,0
2021,Region IV-A CALABARZON,San Andres,0,0,0,0,0
2021,Region IV-A CALABARZON,San Antonio,0,0,0,0,0
2021,Region IV-A CALABARZON,San Francisco,0,0,0,0,0
2021,Region IV-A CALABARZON,Sariaya,0,0,28126,28126,0
2021,Region IV-A CALABARZON,Tagkawayan,0,0,3897,3897,0
2021,Region IV-A CALABARZON,Tayabas,0,0,151797,151797,0
2021,Region IV-A CALABARZON,Tiaong,0,0,5561,5561,0
2021,Region IV-A CALABARZON,Unisan,0,0,21737,21737,0
2021,Region IV-A CALABARZON,Rizal,258,0,319873,320131,0
2021,Region IV-A CALABARZON,Antipolo City,0,0,35594,35594,0
2021,Region IV-A CALABARZON,Angono,0,0,0,0,0
2021,Region IV-A CALABARZON,Baras,0,0,0,0,0
2021,Region IV-A CALABARZON,Binangonan,0,0,0,0,0
2021,Region IV-A CALABARZON,Cainta,0,0,310,310,0
2021,Region IV-A CALABARZON,Cardona,0,0,0,0,0
2021,Region IV-A CALABARZON,Jalajala,0,0,0,0,0
2021,Region IV-A CALABARZON,Morong,0,0,0,0,0
2021,Region IV-A CALABARZON,Pililia,0,0,0,0,0
2021,Region IV-A CALABARZON,Rodriguez,2,0,86459,86461,0
2021,Region IV-A CALABARZON,San Mateo,0,0,0,0,0
2021,Region IV-A CALABARZON,Tanay,0,0,178852,178852,0
2021,Region IV-A CALABARZON,Taytay,256,0,18658,18914,0
2021,Region IV-A CALABARZON,Teresa,0,0,0,0,0
2021,Region IV-B MIMAROPA,Region IV-B MIMAROPA,15240,0,174015,189255,1
2021,Region IV-B MIMAROPA,Marinduque,1,0,3122,3123,0
2021,Region IV-B MIMAROPA,Boac,0,0,1708,1708,0
2021,Region IV-B MIMAROPA,Buenavista,0,0,0,0,0
2021,Region IV-B MIMAROPA,Gasan,0,0,0,0,0
2021,Region IV-B MIMAROPA,Mogpog,0,0,0,0,0
2021,Region IV-B MIMAROPA,Sta. Cruz,0,0,0,0,0
2021,Region IV-B MIMAROPA,Torrijos,1,0,1414,1415,0
2021,Region IV-B MIMAROPA,Occidental Mindoro,308,0,53093,53401,0
2021,Region IV-B MIMAROPA,Abra de Ilog,0,0,0,0,0
2021,Region IV-B MIMAROPA,Calintaan,6,0,1781,1787,0
2021,Region IV-B MIMAROPA,Looc,0,0,0,0,0
2021,Region IV-B MIMAROPA,Lubang,50,0,5394,5444,0
2021,Region IV-B MIMAROPA,Magsaysay,18,0,1857,1875,0
2021,Region IV-B MIMAROPA,Mamburao,24,0,2308,2332,0
2021,Region IV-B MIMAROPA,Puluan,0,0,2405,2405,0
2021,Region IV-B MIMAROPA,Rizal,6,0,1041,1047,0
2021,Region IV-B MIMAROPA,Sablayan,44,0,13435,13479,0
2021,Region IV-B MIMAROPA,San Jose,160,0,24872,25032,0
2021,Region IV-B MIMAROPA,Santa Cruz,0,0,0,0,0
2021,Region IV-B MIMAROPA,Oriental Mindoro,3976,0,66400,70376,0
2021,Region IV-B MIMAROPA,Baco,0,0,0,0,0
2021,Region IV-B MIMAROPA,Bansud,0,0,0,0,0
2021,Region IV-B MIMAROPA,Bongabong,0,0,1412,1412,0
2021,Region IV-B MIMAROPA,Bulalacao,51,0,16231,16282,0
2021,Region IV-B MIMAROPA,Calapan City,181,0,9304,9485,0
2021,Region IV-B MIMAROPA,Gloria,2,0,331,333,0
2021,Region IV-B MIMAROPA,Mansalay,9,0,175,184,0
2021,Region IV-B MIMAROPA,Naujan,47,0,5474,5521,0
2021,Region IV-B MIMAROPA,Pinamalayan,259,0,9354,9613,0
2021,Region IV-B MIMAROPA,Pola,0,0,0,0,0
2021,Region IV-B MIMAROPA,Puerto Galera,3418,0,17655,21073,0
2021,Region IV-B MIMAROPA,Roxas,5,0,3808,3813,0
2021,Region IV-B MIMAROPA,San Teodoro,0,0,958,958,0
2021,Region IV-B MIMAROPA,Socorro,2,0,1324,1326,0
2021,Region IV-B MIMAROPA,Victoria,2,0,374,376,0
2021,Region IV-B MIMAROPA,Palawan,10940,0,49986,60926,0
2021,Region IV-B MIMAROPA,Aborlan,0,0,0,0,0
2021,Region IV-B MIMAROPA,Araceli,0,0,0,0,0
2021,Region IV-B MIMAROPA,Balabac,0,0,0,0,0
2021,Region IV-B MIMAROPA,Bataraza,0,0,0,0,0
2021,Region IV-B MIMAROPA,Busuanga,1262,0,620,1882,0
2021,Region IV-B MIMAROPA,Brooke's Point,27,0,10670,10697,0
2021,Region IV-B MIMAROPA,Cagayancillo,0,0,0,0,0
2021,Region IV-B MIMAROPA,Coron,539,0,4180,4719,0
2021,Region IV-B MIMAROPA,Cuyo,0,0,0,0,0
2021,Region IV-B MIMAROPA,Culion,303,0,3823,4126,0
2021,Region IV-B MIMAROPA,Dumaran,0,0,0,0,0
2021,Region IV-B MIMAROPA,El Nido,8405,0,19731,28136,0
2021,Region IV-B MIMAROPA,Espanola,0,0,0,0,0
2021,Region IV-B MIMAROPA,Linapacan,0,0,68,68,0
2021,Region IV-B MIMAROPA,Magsaysay,0,0,0,0,0
2021,Region IV-B MIMAROPA,Narra,13,0,2441,2454,0
2021,Region IV-B MIMAROPA,Quezon,0,0,0,0,0
2021,Region IV-B MIMAROPA,Rizal,0,0,0,0,0
2021,Region IV-B MIMAROPA,Roxas,0,0,0,0,0
2021,Region IV-B MIMAROPA,San Vicente,9,0,1277,1286,0
2021,Region IV-B MIMAROPA,Taytay,382,0,7176,7558,0
2021,Region IV-B MIMAROPA,Romblon,15,0,1326,1341,0
2021,Region IV-B MIMAROPA,Alcantara,0,0,0,0,0
2021,Region IV-B MIMAROPA,Calatrava,0,0,0,0,0
2021,Region IV-B MIMAROPA,Ferrol,0,0,0,0,0
2021,Region IV-B MIMAROPA,Magdiwang,0,0,0,0,0
2021,Region IV-B MIMAROPA,Odiongan,0,0,13,13,0
2021,Region IV-B MIMAROPA,Romblon,0,0,0,0,0
2021,Region IV-B MIMAROPA,San Agustin,0,0,0,0,0
2021,Region IV-B MIMAROPA,San Andres,0,0,0,0,0
2021,Region IV-B MIMAROPA,San Fernando,0,0,0,0,0
2021,Region IV-B MIMAROPA,San Jose,15,0,1313,1328,0
2021,Region IV-B MIMAROPA,Santa Maria,0,0,0,0,0
2021,Region IV-B MIMAROPA,Others,0,0,0,0,0
2021,Region IV-B MIMAROPA,Puerto Princesa City,0,0,88,88,0
2021,Region V (BICOL REGION),Region V (BICOL REGION),1409,1537,806521,809467,1
2021,Region V (BICOL REGION),Albay,1231,354,403832,405417,0
2021,Region V (BICOL REGION),Legazpi City,288,0,97292,97580,0
2021,Region V (BICOL REGION),Bacacay,37,0,13296,13333,0
2021,Region V (BICOL REGION),Camalig,0,0,734,734,0
2021,Region V (BICOL REGION),Daraga,1,0,11005,11006,0
2021,Region V (BICOL REGION),Guinobatan,5,0,8312,8317,0
2021,Region V (BICOL REGION),Jovellar,0,0,2640,2640,0
2021,Region V (BICOL REGION),Libon,0,0,7461,7461,0
2021,Region V (BICOL REGION),Ligao City,832,0,68509,69341,0
2021,Region V (BICOL REGION),Malilipot,0,0,8225,8225,0
2021,Region V (BICOL REGION),Malinao,0,0,290,290,0
2021,Region V (BICOL REGION),Manito,0,0,9257,9257,0
2021,Region V (BICOL REGION),Oas,46,0,53344,53390,0
2021,Region V (BICOL REGION),Pio Duran,5,0,50848,50853,0
2021,Region V (BICOL REGION),Polangui,0,354,4617,4971,0
2021,Region V (BICOL REGION),Rapu Rapu,0,0,635,635,0
2021,Region V (BICOL REGION),Sto. Domingo,12,0,23281,23293,0
2021,Region V (BICOL REGION),Tabaco City,0,0,39327,39327,0
2021,Region V (BICOL REGION),Tiwi,5,0,4759,4764,0
2021,Region V (BICOL REGION),Camarines Norte,144,1183,171786,173113,0
2021,Region V (BICOL REGION),Basud,0,0,2163,2163,0
2021,Region V (BICOL REGION),Capalonga,0,0,7772,7772,0
2021,Region V (BICOL REGION),Daet,0,235,66890,67125,0
2021,Region V (BICOL REGION),Jose Panganiban,0,0,21075,21075,0
2021,Region V (BICOL REGION),Labo,60,0,7242,7302,0
2021,Region V (BICOL REGION),Mercedes,0,0,16433,16433,0
2021,Region V (BICOL REGION),Paracale,0,0,13561,13561,0
2021,Region V (BICOL REGION),San Lorenzo Ruiz,0,0,473,473,0
2021,Region V (BICOL REGION),San Vicente,0,0,56,56,0
2021,Region V (BICOL REGION),Sta. Elena,0,0,2940,2940,0
2021,Region V (BICOL REGION),Talisay,0,0,2450,2450,0
2021,Region V (BICOL REGION),Vinzons,84,948,30731,31763,0
2021,Region V (BICOL REGION),Camarines Sur,9,0,23011,23020,0
2021,Region V (BICOL REGION),Iriga City,0,0,20316,20316,0
2021,Region V (BICOL REGION),Naga City,0,0,0,0,0
2021,Region V (BICOL REGION),Caramoan,9,0,2695,2704,0
2021,Region V (BICOL REGION),Others,0,0,0,0,0
2021,Region V (BICOL REGION),Catanduanes,0,0,60953,60953,0
2021,Region V (BICOL REGION),Bagamanoc,0,0,735,735,0
2021,Region V (BICOL REGION),Bato,0,0,0,0,0
2021,Region V (BICOL REGION),Baras,0,0,497,497,0
2021,Region V (BICOL REGION),Caramoran,0,0,0,0,0
2021,Region V (BICOL REGION),Gigmoto,0,0,126,126,0
2021,Region V (BICOL REGION),Pandan,0,0,1101,1101,0
2021,Region V (BICOL REGION),Panganiban,0,0,94,94,0
2021,Region V (BICOL REGION),San Andres,0,0,6758,6758,0
2021,Region V (BICOL REGION),San Miguel,0,0,0,0,0
2021,Region V (BICOL REGION),Viga,0,0,416,416,0
2021,Region V (BICOL REGION),Virac,0,0,51226,51226,0
2021,Region V (BICOL REGION),Masbate Province,0,0,75777,75777,0
2021,Region V (BICOL REGION),Aroroy,0,0,2426,2426,0
2021,Region V (BICOL REGION),Baleno,0,0,0,0,0
2021,Region V (BICOL REGION),Balud,0,0,32066,32066,0
2021,Region V (BICOL REGION),Batuan,0,0,533,533,0
2021,Region V (BICOL REGION),Cataingan,0,0,0,0,0
2021,Region V (BICOL REGION),Cawayan,0,0,0,0,0
2021,Region V (BICOL REGION),Claveria,0,0,1455,1455,0
2021,Region V (BICOL REGION),Dimasalang,0,0,0,0,0
2021,Region V (BICOL REGION),Esperanza,0,0,1173,1173,0
2021,Region V (BICOL REGION),Mandaon,0,0,0,0,0
2021,Region V (BICOL REGION),Milagros,0,0,994,994,0
2021,Region V (BICOL REGION),Mobo,0,0,683,683,0
2021,Region V (BICOL REGION),Monreal,0,0,103,103,0
2021,Region V (BICOL REGION),Palanas,0,0,300,300,0
2021,Region V (BICOL REGION),Pio V. Corpus,0,0,18150,18150,0
2021,Region V (BICOL REGION),Placer,0,0,5041,5041,0
2021,Region V (BICOL REGION),San Fernando,0,0,0,0,0
2021,Region V (BICOL REGION),San Jacinto,0,0,5235,5235,0
2021,Region V (BICOL REGION),San Pascual,0,0,7618,7618,0
2021,Region V (BICOL REGION),Masbate City,0,0,21677,21677,0
2021,Region V (BICOL REGION),Sorsogon Province,0,0,967,967,0
2021,Region V (BICOL REGION),Sorsogon City,25,0,48518,48543,0
2021,Region VI (WESTERN VISAYAS),Region VI (WESTERN VISAYAS),19458,18,1147977,1167453,1
2021,Region VI (WESTERN VISAYAS),Aklan,0,0,330622,330622,0
2021,Region VI (WESTERN VISAYAS),Altavas,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Balete,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Banga,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Batan,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Boracay,0,0,330622,330622,0
2021,Region VI (WESTERN VISAYAS),Buruanga,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Kalibo,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Ibajay,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Lezo,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Libacao,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Madalag,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Makato,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Malinao,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Nabas,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),New Washington,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Numancia,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Tangalan,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Antique,1,0,22662,22663,0
2021,Region VI (WESTERN VISAYAS),Anini-y,1,0,457,458,0
2021,Region VI (WESTERN VISAYAS),Belison,0,0,187,187,0
2021,Region VI (WESTERN VISAYAS),Bugasong,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Caluya,0,0,6611,6611,0
2021,Region VI (WESTERN VISAYAS),Culasi,0,0,996,996,0
2021,Region VI (WESTERN VISAYAS),Hamtic,0,0,1000,1000,0
2021,Region VI (WESTERN VISAYAS),Laua-an,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),Libertad,0,0,1055,1055,0
2021,Region VI (WESTERN VISAYAS),Pandan,0,0,4179,4179,0
2021,Region VI (WESTERN VISAYAS),Patnongon,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),San Remegio,0,0,427,427,0
2021,Region VI (WESTERN VISAYAS),Sebaste,0,0,0,0,0
2021,Region VI (WESTERN VISAYAS),San Jose,0,0,5336,5336,0
2021,Region VI (WESTERN VISAYAS),Sibalom,0,0,485,485,0
2021,Region VI (WESTERN VISAYAS),Tibiao,0,0,801,801,0
