Year;Region_Code;Region_Name;Province;Location;Level_Original;Foreign_Travelers;OFW;Domestic_Travelers;Total;Level;Latitude;Longitude
2019;Region XI;Region XI (DAVAO REGION);Davao Occcidental;Davao Occcidental;Province;0;0;188;188;City/Municipality;7,3041;125,68
2019;Region XI;Region XI (DAVAO REGION);Davao Oriental;Davao Oriental;Province;5299;0;182077;187376;Province;7,3041;125,68
2019;Region XI;Region XI (DAVAO REGION);Davao City;Davao City;Province;183730;45697;2345468;2574895;City/Municipality;7,3041;125,68
2019;Region XII;Region XII (SOCCSSARGEN);;Region XII (SOCCSSARGEN);Region;25368;1;1935116;1960485;Region;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);North Cotabato;North Cotabato;Province;186;0;268782;268968;Province;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);North Cotabato;Kidapawan City;City/Municipality;34;0;196527;196561;City/Municipality;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);North Cotabato;Others (Cotabato Province);City/Municipality;152;0;72255;72407;City/Municipality;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);Sarangani;Sarangani;Province;415;0;198892;199307;Province;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);South Cotabato;South Cotabato;Province;3042;1;672746;675789;Province;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);South Cotabato;Koronadal City;City/Municipality;2286;0;616517;618803;City/Municipality;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);South Cotabato;Others;City/Municipality;756;1;56229;56986;City/Municipality;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);Sultan Kudarat;Sultan Kudarat;Province;71;0;49469;49540;Province;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);Sultan Kudarat;Tacurong City;City/Municipality;71;0;37873;37944;City/Municipality;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);Cotabato City;Cotabato City;Province;4580;0;202814;207394;Province;6,27;124,686
2019;Region XII;Region XII (SOCCSSARGEN);General Santos City;General Santos City;Province;17074;0;542413;559487;City/Municipality;6,27;124,686
2019;Region XIII;Region XIII (CARAGA);;Region XIII (CARAGA);Region;105302;1486;1262058;1368846;Region;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Agusan del Norte;Agusan del Norte;Province;75;0;72935;73010;Province;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Agusan del Norte;Cabadbaran City;City/Municipality;75;0;72935;73010;City/Municipality;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Agusan del Sur;Agusan del Sur;Province;0;0;187703;187703;Province;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Agusan del Sur;Bayugan;City/Municipality;0;0;9733;9733;City/Municipality;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Agusan del Sur;Others;City/Municipality;0;0;177970;177970;City/Municipality;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Dinagat Islands;Dinagat Islands;Province;1018;0;75821;76839;Province;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Surigao del Norte;Surigao del Norte;Province;98355;1284;558628;658267;Province;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Surigao del Norte;Surigao City;City/Municipality;13781;238;300181;314200;City/Municipality;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Surigao del Sur;Surigao del Sur;Province;428;0;78392;78820;Province;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Surigao del Sur;Bislig City;City/Municipality;0;0;7554;7554;City/Municipality;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Surigao del Sur;Tandag City;City/Municipality;428;0;70838;71266;City/Municipality;8,9456;125,545
2019;Region XIII;Region XIII (CARAGA);Butuan City;Butuan City;Province;5426;202;288579;294207;City/Municipality;8,9456;125,545
2020;NCR;NCR (National Capital Region);;NCR (National Capital Region);Region;458951;45918;1184459;1689328;Region;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Makati City;Makati City;Province;76626;549;102769;179944;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Malabon City;Malabon City;Province;0;0;256;256;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Mandaluyong City;Mandaluyong City;Province;3803;53;17481;21337;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Manila;Manila;Province;36138;14665;160766;211569;City/Municipality;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Muntinlupa City;Muntinlupa City;Province;21395;2563;49200;73158;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Para–aque City;Para–aque City;Province;81385;838;253903;336126;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Pasay City;Pasay City;Province;182245;75;404148;586468;City/Municipality;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Pasig City;Pasig City;Province;25964;10166;92839;128969;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Quezon City;Quezon City;Province;4374;17009;71221;92604;Province;14,5995;120,9842
2020;NCR;NCR (National Capital Region);Taguig City;Taguig City;Province;27021;0;31876;58897;Province;14,5995;120,9842
2020;CAR;CAR (Cordillera Administrative Region);;CAR (Cordillera Administrative Region);Region;12335;40;322653;335028;Region;17,351;121,172
2020;CAR;CAR (Cordillera Administrative Region);Apayao;Apayao;Province;3;30;1159;1192;Province;17,351;121,172
2020;CAR;CAR (Cordillera Administrative Region);Benguet;Benguet;Province;100;0;5577;5677;Province;17,351;121,172
2020;CAR;CAR (Cordillera Administrative Region);Ifugao;Ifugao;Province;5885;1;4163;10049;Province;17,351;121,172
2020;CAR;CAR (Cordillera Administrative Region);Kalinga;Kalinga;Province;558;9;26721;27288;Province;17,351;121,172
2020;CAR;CAR (Cordillera Administrative Region);Mountain Province;Mountain Province;Province;1913;0;19997;21910;Province;17,351;121,172
2020;CAR;CAR (Cordillera Administrative Region);Baguio City;Baguio City;Province;3876;0;265036;268912;Province;17,351;121,172
2020;Region I;Region I (ILOCOS REGION);;Region I (ILOCOS REGION);Region;2316;39;118283;120638;Region;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);La Union;La Union;Province;0;39;0;39;Province;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);La Union;Baloaon;City/Municipality;0;39;0;39;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Pangasinan;Province;2316;0;118283;120599;Province;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Alaminos;City/Municipality;1397;0;29882;31279;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Balungao;City/Municipality;10;0;589;599;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Bolinao;City/Municipality;192;0;26093;26285;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Bugallion;City/Municipality;0;0;4924;4924;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Calasiao;City/Municipality;0;0;45;45;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Dagupan City;City/Municipality;0;0;220;220;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Dasol;City/Municipality;76;0;6824;6900;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Lingayen;City/Municipality;61;0;16698;16759;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;San Carlos City;City/Municipality;0;0;1904;1904;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;San Fabian;City/Municipality;0;0;11361;11361;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Tayug;City/Municipality;0;0;151;151;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Urdaneta City;City/Municipality;23;0;18733;18756;City/Municipality;16,0832;120,62
2020;Region I;Region I (ILOCOS REGION);Pangasinan;Villasis;City/Municipality;557;0;859;1416;City/Municipality;16,0832;120,62
2020;Region II;Region II (CAGAYAN VALLEY);;Region II (CAGAYAN VALLEY);Region;7817;0;140784;148601;Region;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Batanes;Batanes;Province;444;0;10109;10553;Province;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Cagayan;Cagayan;Province;5840;0;17367;23207;Province;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Cagayan;Tuguegarao City;City/Municipality;0;0;1078;1078;City/Municipality;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Cagayan;Others;City/Municipality;5840;0;16289;22129;City/Municipality;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Isabela;Isabela;Province;986;0;74060;75046;Province;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Isabela;Cauayan City;City/Municipality;762;0;31228;31990;City/Municipality;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Isabela;Ilagan City;City/Municipality;0;0;17082;17082;City/Municipality;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Isabela;Santiago City;City/Municipality;154;0;3182;3336;City/Municipality;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Nueva Vizcaya;Nueva Vizcaya;Province;498;0;37113;37611;Province;17,6132;121,727
2020;Region II;Region II (CAGAYAN VALLEY);Quirino;Quirino;Province;49;0;2135;2184;Province;17,6132;121,727
2020;Region III;Region III (CENTRAL LUZON);;Region III (CENTRAL LUZON);Region;174231;702;1143794;1318727;Region;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Aurora;Aurora;Province;120;0;41824;41944;Province;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Bataan;Bataan;Province;876;0;16457;17333;Province;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Bulacan;Bulacan;Province;670;0;113281;113951;Province;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Nueva Ecija;Nueva Ecija;Province;7938;0;60449;68387;Province;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Pampanga;Pampanga;Province;156700;60;515842;672602;Province;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Pampanga;Clark;City/Municipality;154443;0;428459;582902;City/Municipality;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Pampanga;Others;City/Municipality;2257;60;87383;89700;City/Municipality;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Tarlac City;Tarlac City;Province;2337;0;42838;45175;City/Municipality;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);Zambales;Zambales;Province;1072;0;71339;72411;Province;15,4755;120,596
2020;Region III;Region III (CENTRAL LUZON);SBMA;SBMA;Province;4518;642;281764;286924;City/Municipality;15,4755;120,596
2020;Region IV-A;Region IV-A CALABARZON;;Region IV-A CALABARZON;Region;49165;908;1087231;1137304;Region;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Batangas;Province;27167;0;147703;174870;Province;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Batangas City;City/Municipality;89;0;3566;3655;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Balete;City/Municipality;0;0;1688;1688;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Calatagan;City/Municipality;0;0;11892;11892;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Laurel;City/Municipality;0;0;70;70;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Lipa City;City/Municipality;4201;0;18790;22991;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Lobo;City/Municipality;31;0;4717;4748;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Mabini;City/Municipality;8721;0;10874;19595;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Malvar;City/Municipality;7444;0;12949;20393;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Nasugbu;City/Municipality;386;0;24003;24389;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;San Juan;City/Municipality;538;0;41229;41767;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Batangas;Santo Tomas;City/Municipality;5757;0;17925;23682;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Cavite;Province;0;0;107794;107794;Province;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Alfonso;City/Municipality;0;0;53;53;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Carmona;City/Municipality;0;0;4613;4613;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;City of Bacoor;City/Municipality;0;0;193;193;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;City of Dasmari–as;City/Municipality;0;0;1523;1523;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Gen. Trias City;City/Municipality;0;0;1853;1853;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Mendez;City/Municipality;0;0;20;20;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Naic;City/Municipality;0;0;311;311;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Silang;City/Municipality;0;0;1881;1881;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Tagaytay City;City/Municipality;0;0;89567;89567;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Tanza;City/Municipality;0;0;446;446;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Cavite;Trece Martirez;City/Municipality;0;0;7334;7334;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Laguna;Laguna;Province;19329;0;188230;207559;Province;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Laguna;Calamba City;City/Municipality;3442;0;130197;133639;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Laguna;Santa Cruz;City/Municipality;0;0;293;293;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Laguna;Sta. Rosa City;City/Municipality;15887;0;57740;73627;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Quezon;Province;1645;908;249164;251717;Province;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Alabat;City/Municipality;0;0;121;121;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Atimonan;City/Municipality;353;0;8669;9022;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Calauag;City/Municipality;0;0;116;116;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Candelaria;City/Municipality;0;0;73;73;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Dolores;City/Municipality;0;0;776;776;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Gen. Nakar;City/Municipality;2;0;4574;4576;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Infanta;City/Municipality;19;0;5034;5053;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Jomalig;City/Municipality;29;0;4070;4099;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Lucban;City/Municipality;0;0;17916;17916;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Lucena City;City/Municipality;872;0;39624;40496;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Macalelon;City/Municipality;0;0;75;75;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Mulanay;City/Municipality;130;0;16446;16576;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Pagbilao;City/Municipality;0;0;2245;2245;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Plaridel;City/Municipality;0;0;387;387;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Real;City/Municipality;0;0;8051;8051;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;San Andres;City/Municipality;0;0;5034;5034;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Sariaya;City/Municipality;185;0;74957;75142;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Tayabas;City/Municipality;0;0;58057;58057;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Quezon;Tiaong;City/Municipality;55;908;2803;3766;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Rizal;Province;1024;0;394340;395364;Province;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Antipolo City;City/Municipality;30;0;77872;77902;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Binangonan;City/Municipality;0;0;1910;1910;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Cainta;City/Municipality;0;0;826;826;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Pililia;City/Municipality;0;0;1882;1882;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Rodriguez;City/Municipality;4;0;126396;126400;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Tanay;City/Municipality;70;0;138346;138416;City/Municipality;14,1008;121,0794
2020;Region IV-A;Region IV-A CALABARZON;Rizal;Taytay;City/Municipality;920;0;47108;48028;City/Municipality;14,1008;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;;Region IV-B MIMAROPA;Region;140865;51;277747;418663;Region;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Marinduque;Marinduque;Province;250;0;7081;7331;Province;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Marinduque;Boac;City/Municipality;29;0;4370;4399;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Marinduque;Gasan;City/Municipality;174;0;1277;1451;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Marinduque;Mogpog;City/Municipality;3;0;470;473;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Marinduque;Torrijos;City/Municipality;44;0;964;1008;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Occidental Mindoro;Province;988;26;41807;42821;Province;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Calintaan;City/Municipality;128;0;6073;6201;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Lubang;City/Municipality;43;26;2819;2888;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Magsaysay;City/Municipality;12;0;810;822;City/Municipality;10,7202;121,0794
2020;Region IV-B;Region IV-B MIMAROPA;Occidental Mindoro;Paluan;City/Municipality;0;0;852;852;City/Municipality;10,7202;121,0794
